#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name               accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- -----     -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ICM0007MP0313_1000269|15 -            721 NOG.COG0514.clustalo_raw -           5557  1.6e-194  648.5   0.0   1   1  7.9e-197  1.9e-194  648.3   0.0  4287  4748     2   618     1   707 0.79 -
ICM0007MP0313_1000446|4  -            678 NOG.COG0514.clustalo_raw -           5557   2.4e-11   40.4   0.0   1   1   1.3e-13     3e-11   40.1   0.0  2345  2536   387   572   331   661 0.70 -
ICM0007MP0313_1000542|22 -            572 NOG.COG0514.clustalo_raw -           5557     8e-11   38.6   0.0   1   1     4e-13   9.2e-11   38.4   0.0  2341  2512   372   557   330   572 0.69 -
ICM0007MP0313_1000198|22 -            724 NOG.COG0514.clustalo_raw -           5557   8.6e-11   38.5   0.0   1   2       0.6   1.4e+02   -2.0   0.0  2205  2258    11    59     7    97 0.72 -
ICM0007MP0313_1000198|22 -            724 NOG.COG0514.clustalo_raw -           5557   8.6e-11   38.5   0.0   2   2   1.4e-12   3.2e-10   36.6   0.0  4789  5075   209   617    95   649 0.56 -
ICM0007MP0313_1000343|16 -            696 NOG.COG0514.clustalo_raw -           5557   1.4e-10   37.9   0.0   1   1   5.9e-13   1.4e-10   37.9   0.0  2205  2512   285   597    25   685 0.71 -
ICM0007MP0313_1000398|3  -            696 NOG.COG0514.clustalo_raw -           5557   1.4e-10   37.9   0.0   1   1   5.9e-13   1.4e-10   37.9   0.0  2205  2512   285   597    25   685 0.71 -
ICM0007MP0313_1000413|4  -           1040 NOG.COG0514.clustalo_raw -           5557   1.8e-10   37.5   0.0   1   1   7.8e-13   1.8e-10   37.5   0.0  2220  2513   510   810   141   931 0.75 -
ICM0007MP0313_1000024|46 -            675 NOG.COG0514.clustalo_raw -           5557   6.5e-10   35.6   0.0   1   1   3.2e-12   7.5e-10   35.4   0.0  2382  2541   417   577   333   670 0.69 -
ICM0007MP0313_1000350|7  -            764 NOG.COG0514.clustalo_raw -           5557   1.2e-09   34.7   0.0   1   1   5.9e-12   1.4e-09   34.5   0.0  4791  5075   216   621    18   659 0.61 -
ICM0007MP0313_1000327|25 -            684 NOG.COG0514.clustalo_raw -           5557   4.3e-09   32.9   0.0   1   2      0.19        44   -0.3   0.0  2207  2268    16    80     8   102 0.78 -
ICM0007MP0313_1000327|25 -            684 NOG.COG0514.clustalo_raw -           5557   4.3e-09   32.9   0.0   2   2   8.3e-11     2e-08   30.7   0.0  2341  2525   372   560   328   644 0.69 -
ICM0007MP0313_1000104|24 -            965 NOG.COG0514.clustalo_raw -           5557   7.6e-09   32.1   0.2   1   1   5.9e-11   1.4e-08   31.2   0.2  2246  2538   200   677   178   917 0.74 -
ICM0007MP0313_1000233|9  -            710 NOG.COG0514.clustalo_raw -           5557   8.1e-09   32.0   0.1   1   1   4.3e-11     1e-08   31.7   0.1  2374  2541   436   603   359   681 0.71 -
ICM0007MP0313_1000061|15 -            688 NOG.COG0514.clustalo_raw -           5557   1.1e-08   31.5   0.0   1   1   5.2e-11   1.2e-08   31.4   0.0  2206  2510   273   584    63   630 0.71 -
ICM0007MP0313_1000178|21 -            643 NOG.COG0514.clustalo_raw -           5557   1.4e-08   31.2   0.0   1   1   8.7e-11     2e-08   30.6   0.0  4775  5077   147   613     8   637 0.57 -
ICM0007MP0313_1000429|6  -            737 NOG.COG0514.clustalo_raw -           5557   7.2e-08   28.8   0.0   1   1     4e-10   9.3e-08   28.5   0.0  2200  2508   194   600    27   696 0.67 -
ICM0007MP0313_1000276|11 -            722 NOG.COG0514.clustalo_raw -           5557   5.9e-07   25.8   0.0   1   1     3e-09     7e-07   25.5   0.0  2223  2507   213   591    70   667 0.69 -
ICM0007MP0313_1000016|57 -            732 NOG.COG0514.clustalo_raw -           5557   1.7e-06   24.3   0.1   1   1   8.6e-09     2e-06   24.0   0.1  2399  2521   472   606   414   698 0.76 -
ICM0007MP0313_1000233|22 -            836 NOG.COG0514.clustalo_raw -           5557   3.8e-06   23.1   0.0   1   1   1.8e-08   4.3e-06   22.9   0.0  2224  2514   416   742    87   807 0.72 -
ICM0007MP0313_1000010|12 -            968 NOG.COG0514.clustalo_raw -           5557   4.3e-06   22.9   0.0   1   2     0.018       4.3    3.0   0.0  2207  2325    39   166     7   207 0.67 -
ICM0007MP0313_1000010|12 -            968 NOG.COG0514.clustalo_raw -           5557   4.3e-06   22.9   0.0   2   2     5e-07   0.00012   18.2   0.0  2402  2510   424   553   360   942 0.70 -
ICM0007MP0313_1000098|16 -            665 NOG.COG0514.clustalo_raw -           5557   3.1e-05   20.1   0.1   1   1   1.6e-07   3.7e-05   19.8   0.1  2401  2548   433   582   377   656 0.72 -
ICM0007MP0313_1000055|11 -            741 NOG.COG0514.clustalo_raw -           5557   3.3e-05   20.0   0.0   1   1   1.6e-07   3.7e-05   19.8   0.0  2219  2512   213   605    39   686 0.72 -
ICM0007MP0313_1000303|24 -            421 NOG.COG0514.clustalo_raw -           5557   0.00014   17.9   0.0   1   1   7.4e-07   0.00017   17.6   0.0  5439  5545    63   226    11   233 0.83 -
ICM0007MP0313_1000520|6  -            460 NOG.COG0514.clustalo_raw -           5557   0.00018   17.6   0.0   1   1   9.3e-07   0.00022   17.3   0.0  2206  2521     4   395     2   448 0.61 -
ICM0007MP0313_1000085|1  -            253 NOG.COG0514.clustalo_raw -           5557   0.00061   15.8   0.0   1   1     3e-06   0.00071   15.6   0.0  2206  2368    34   212    12   238 0.77 -
ICM0007MP0313_1000254|18 -            587 NOG.COG0514.clustalo_raw -           5557    0.0011   15.0   0.0   1   1   6.4e-06    0.0015   14.5   0.0  5377  5505   383   510   322   551 0.72 -
ICM0007MP0313_1000059|31 -            511 NOG.COG0514.clustalo_raw -           5557    0.0024   13.8   0.0   1   1   1.2e-05    0.0028   13.6   0.0  2200  2442   106   414     8   445 0.66 -
ICM0007MP0313_1000515|14 -           1105 NOG.COG0514.clustalo_raw -           5557    0.0087   12.0   0.0   1   2     0.053        12    1.5   0.0  2201  2364   236   400    36   419 0.65 -
ICM0007MP0313_1000515|14 -           1105 NOG.COG0514.clustalo_raw -           5557    0.0087   12.0   0.0   2   2   0.00042     0.098    8.5   0.0  2404  2515   691   824   618   941 0.66 -
ICM0007MP0313_1000150|2  -            841 NOG.COG0514.clustalo_raw -           5557     0.014   11.3   0.0   1   2   0.00023     0.054    9.3   0.0  2215  2326    91   222    11   500 0.86 -
ICM0007MP0313_1000150|2  -            841 NOG.COG0514.clustalo_raw -           5557     0.014   11.3   0.0   2   2      0.12        27    0.3   0.3  2404  2541   435   614   241   824 0.47 -
ICM0007MP0313_1000191|8  -            903 NOG.COG0514.clustalo_raw -           5557     0.025   10.4   0.1   1   2   0.00068      0.16    7.8   0.0  2218  2328    96   217    29   246 0.77 -
ICM0007MP0313_1000191|8  -            903 NOG.COG0514.clustalo_raw -           5557     0.025   10.4   0.1   2   2      0.12        27    0.4   0.4  4589  4632   573   648   269   886 0.49 -
ICM0007MP0313_1000341|23 -            908 NOG.COG0514.clustalo_raw -           5557      0.18    7.6   0.0   1   1    0.0011      0.26    7.0   0.0  5027  5083   827   883   780   905 0.82 -
ICM0007MP0313_1000483|15 -            944 NOG.COG0514.clustalo_raw -           5557      0.29    6.9   0.0   1   2     0.046        11    1.7   0.0  2223  2261   290   332    80   505 0.73 -
ICM0007MP0313_1000483|15 -            944 NOG.COG0514.clustalo_raw -           5557      0.29    6.9   0.0   2   2     0.015       3.6    3.3   0.0  2348  2473   703   854   677   926 0.62 -
ICM0007MP0313_1000071|5  -            324 NOG.COG0640.clustalo_raw -            945   3.8e-24   84.9   1.6   1   1   1.2e-26   4.2e-24   84.7   1.6   258   431     3   312     1   323 0.67 -
ICM0007MP0313_1000420|21 -            122 NOG.COG0640.clustalo_raw -            945     5e-19   68.0   0.0   1   1   1.5e-21   5.3e-19   67.9   0.0   252   326    18    97     2   117 0.83 -
ICM0007MP0313_1000076|23 -            115 NOG.COG0640.clustalo_raw -            945   1.4e-17   63.2   0.1   1   1   4.2e-20   1.5e-17   63.1   0.1   254   328    20    98     3   112 0.85 -
ICM0007MP0313_1000440|6  -            114 NOG.COG0640.clustalo_raw -            945   1.1e-16   60.2   0.0   1   1   3.1e-19   1.1e-16   60.2   0.0   254   328    25   104     2   112 0.83 -
ICM0007MP0313_1000148|6  -            108 NOG.COG0640.clustalo_raw -            945   2.2e-15   55.9   0.0   1   1   6.3e-18   2.2e-15   55.9   0.0   259   333     2    83     1   105 0.82 -
ICM0007MP0313_1000148|37 -            121 NOG.COG0640.clustalo_raw -            945   1.4e-14   53.2   0.1   1   1   3.9e-17   1.4e-14   53.2   0.1   255   333     9    94     1   118 0.78 -
ICM0007MP0313_1000236|33 -            282 NOG.COG0640.clustalo_raw -            945   2.5e-14   52.4   0.0   1   1   7.2e-17   2.6e-14   52.4   0.0   256   404     6   221     1   271 0.63 -
ICM0007MP0313_1000004|42 -             89 NOG.COG0640.clustalo_raw -            945   8.9e-13   47.3   0.1   1   1   2.7e-15   9.6e-13   47.1   0.1   258   330     3    81     1    87 0.85 -
ICM0007MP0313_1000303|10 -            116 NOG.COG0640.clustalo_raw -            945   1.8e-12   46.3   0.0   1   1   5.1e-15   1.8e-12   46.2   0.0   256   332     4    88     1   112 0.84 -
ICM0007MP0313_1000477|12 -             90 NOG.COG0640.clustalo_raw -            945   2.7e-09   35.7   0.2   1   1   8.1e-12   2.9e-09   35.6   0.2   260   329     5    81     1    88 0.81 -
ICM0007MP0313_1000011|6  -             83 NOG.COG0640.clustalo_raw -            945   2.6e-06   25.8   0.0   1   1   7.4e-09   2.6e-06   25.8   0.0   282   334     1    56     1    79 0.74 -
ICM0007MP0313_1000230|4  -            191 NOG.COG0640.clustalo_raw -            945   3.5e-06   25.4   0.1   1   1   1.1e-08   3.9e-06   25.3   0.1   270   331    64   132    11   184 0.76 -
ICM0007MP0313_1000166|15 -             96 NOG.COG0640.clustalo_raw -            945   3.7e-06   25.3   0.1   1   1   1.2e-08   4.2e-06   25.2   0.1   272   327    12    75     9    93 0.76 -
ICM0007MP0313_1000350|12 -            162 NOG.COG0640.clustalo_raw -            945   1.1e-05   23.8   0.1   1   1   3.1e-08   1.1e-05   23.8   0.1   265   321     9    59     1   154 0.75 -
ICM0007MP0313_1000330|16 -            266 NOG.COG0640.clustalo_raw -            945   4.5e-05   21.8   0.1   1   1   1.3e-07   4.8e-05   21.7   0.1   270   347    11   140     3   260 0.56 -
ICM0007MP0313_1000346|26 -            124 NOG.COG0640.clustalo_raw -            945   5.3e-05   21.5   0.1   1   1   1.5e-07   5.4e-05   21.5   0.1   258   321     9    78     2   120 0.79 -
ICM0007MP0313_1000408|1  -            158 NOG.COG0640.clustalo_raw -            945   0.00011   20.5   0.0   1   1   3.2e-07   0.00011   20.4   0.0   266   336     6    79     5   152 0.61 -
ICM0007MP0313_1000070|43 -            174 NOG.COG0640.clustalo_raw -            945   0.00029   19.1   0.0   1   1   8.3e-07   0.00029   19.1   0.0   263   311    25    76     8   165 0.83 -
ICM0007MP0313_1000055|13 -            158 NOG.COG0640.clustalo_raw -            945   0.00094   17.4   0.0   1   1   2.6e-06   0.00094   17.4   0.0   270   311     7    50     3   148 0.79 -
ICM0007MP0313_1000272|13 -            229 NOG.COG0640.clustalo_raw -            945    0.0018   16.5   0.4   1   1   5.8e-06    0.0021   16.3   0.4   284   347    45   170    23   226 0.51 -
ICM0007MP0313_1000231|3  -            196 NOG.COG0640.clustalo_raw -            945    0.0021   16.2   0.0   1   1     6e-06    0.0021   16.2   0.0   272   336     9   107     3   189 0.63 -
ICM0007MP0313_1000060|45 -            237 NOG.COG0640.clustalo_raw -            945    0.0026   15.9   0.1   1   1   7.3e-06    0.0026   15.9   0.1   278   311   179   217    27   234 0.77 -
ICM0007MP0313_1000147|14 -            153 NOG.COG0640.clustalo_raw -            945    0.0026   15.9   0.3   1   1   8.2e-06    0.0029   15.8   0.3   279   333    50   113    40   149 0.67 -
ICM0007MP0313_1000011|24 -            185 NOG.COG0640.clustalo_raw -            945    0.0033   15.6   0.1   1   1   9.7e-06    0.0035   15.5   0.1   270   347    29   159     8   183 0.57 -
ICM0007MP0313_1000003|51 -            137 NOG.COG0640.clustalo_raw -            945    0.0034   15.6   0.0   1   1   9.5e-06    0.0034   15.6   0.0   279   316    25    63     4   133 0.71 -
ICM0007MP0313_1000024|9  -            150 NOG.COG0640.clustalo_raw -            945    0.0051   15.0   0.3   1   1   2.2e-05    0.0079   14.3   0.3   267   321    24    85    17   142 0.75 -
ICM0007MP0313_1000132|16 -            130 NOG.COG0640.clustalo_raw -            945    0.0056   14.8   0.0   1   1   1.7e-05     0.006   14.7   0.0   269   326    14    82     6   126 0.74 -
ICM0007MP0313_1000095|8  -            534 NOG.COG0640.clustalo_raw -            945    0.0073   14.4   0.4   1   2      0.61   2.2e+02   -0.4   0.0   693   713   465   485   431   489 0.72 -
ICM0007MP0313_1000095|8  -            534 NOG.COG0640.clustalo_raw -            945    0.0073   14.4   0.4   2   2   0.00011     0.038   12.1   0.1   762   794   487   519   477   525 0.90 -
ICM0007MP0313_1000062|1  -            139 NOG.COG0640.clustalo_raw -            945    0.0096   14.1   0.0   1   1   2.9e-05      0.01   14.0   0.0   272   325    38    96    35   136 0.69 -
ICM0007MP0313_1000184|30 -            194 NOG.COG0640.clustalo_raw -            945      0.01   13.9   0.0   1   2       2.2   7.9e+02   -2.2   0.0   804   838    28    58    11    71 0.73 -
ICM0007MP0313_1000184|30 -            194 NOG.COG0640.clustalo_raw -            945      0.01   13.9   0.0   2   2   6.6e-05     0.024   12.8   0.0   284   331   117   162    95   188 0.74 -
ICM0007MP0313_1000403|12 -            153 NOG.COG0640.clustalo_raw -            945     0.028   12.5   0.1   1   1   0.00018     0.063   11.4   0.0   271   311    12    54     7    67 0.87 -
ICM0007MP0313_1000034|12 -            154 NOG.COG0640.clustalo_raw -            945     0.029   12.5   0.1   1   1   8.1e-05     0.029   12.5   0.1   264   324     2    59     1   148 0.67 -
ICM0007MP0313_1000125|6  -            192 NOG.COG0640.clustalo_raw -            945     0.031   12.4   0.0   1   1   8.8e-05     0.031   12.4   0.0   269   311    30    74    15   183 0.79 -
ICM0007MP0313_1000012|18 -            166 NOG.COG0640.clustalo_raw -            945     0.032   12.3   0.0   1   1   9.4e-05     0.033   12.3   0.0   275   336    17    93     7   163 0.58 -
ICM0007MP0313_1000035|14 -            144 NOG.COG0640.clustalo_raw -            945     0.035   12.2   0.1   1   1   9.8e-05     0.035   12.2   0.1   275   315    16    58     7   139 0.70 -
ICM0007MP0313_1000276|14 -            142 NOG.COG0640.clustalo_raw -            945     0.035   12.2   0.0   1   1   9.8e-05     0.035   12.2   0.0   254   312    30    91     2   130 0.80 -
ICM0007MP0313_1000067|7  -            166 NOG.COG0640.clustalo_raw -            945     0.038   12.1   0.0   1   1   0.00017      0.06   11.4   0.1   271   325    60   119    49   162 0.70 -
ICM0007MP0313_1000386|3  -            221 NOG.COG0640.clustalo_raw -            945     0.039   12.1   0.0   1   1   0.00011     0.039   12.1   0.0   274   325    13    60     7   212 0.70 -
ICM0007MP0313_1000092|38 -            212 NOG.COG0640.clustalo_raw -            945     0.045   11.8   0.0   1   1   0.00013     0.046   11.8   0.0   246   309   117   187     9   200 0.59 -
ICM0007MP0313_1000021|61 -            157 NOG.COG0640.clustalo_raw -            945     0.057   11.5   0.0   1   1   0.00016     0.057   11.5   0.0   266   318    32    85     6   142 0.87 -
ICM0007MP0313_1000207|2  -            146 NOG.COG0640.clustalo_raw -            945     0.061   11.4   0.2   1   1   0.00018     0.064   11.3   0.2   267   330    25   100    15   141 0.69 -
ICM0007MP0313_1000023|20 -            158 NOG.COG0640.clustalo_raw -            945     0.085   10.9   0.0   1   1   0.00024     0.085   10.9   0.0   281   328    61   115    29   150 0.78 -
ICM0007MP0313_1000245|15 -            316 NOG.COG0640.clustalo_raw -            945      0.11   10.5   0.0   1   1   0.00038      0.14   10.2   0.0   276   414    14   247     6   282 0.55 -
ICM0007MP0313_1000245|26 -            306 NOG.COG0640.clustalo_raw -            945      0.12   10.5   0.0   1   1   0.00032      0.12   10.5   0.0   286   305    23    42     7   243 0.71 -
ICM0007MP0313_1000212|3  -            305 NOG.COG0640.clustalo_raw -            945      0.18    9.8   0.0   1   1   0.00044      0.16   10.0   0.0   272   305    13    46     4   229 0.89 -
ICM0007MP0313_1000015|32 -            302 NOG.COG0640.clustalo_raw -            945       0.3    9.1   0.0   1   1   0.00071      0.25    9.4   0.0   271   305    13    47     8   210 0.92 -
ICM0007MP0313_1000401|7   -            779 NOG.COG0758.clustalo_raw -           1398  1.2e-201  672.4  29.5   1   2  6.6e-180  5.7e-177  590.7  10.5   577  1219    10   642     2   650 0.90 -
ICM0007MP0313_1000401|7   -            779 NOG.COG0758.clustalo_raw -           1398  1.2e-201  672.4  29.5   2   2   7.9e-28   6.8e-25   86.7  12.6  1267  1356   649   742   632   759 0.80 -
ICM0007MP0313_1000471|15  -            910 NOG.COG0758.clustalo_raw -           1398  5.5e-180  600.7  31.9   1   4   1.1e-11   9.5e-09   33.2   0.1   621   658     4    41     1    47 0.92 -
ICM0007MP0313_1000471|15  -            910 NOG.COG0758.clustalo_raw -           1398  5.5e-180  600.7  31.9   2   4    4e-167  3.4e-164  548.3   3.3   656  1241    79   632    61   645 0.94 -
ICM0007MP0313_1000471|15  -            910 NOG.COG0758.clustalo_raw -           1398  5.5e-180  600.7  31.9   3   4   1.7e-08   1.5e-05   22.7   0.2  1215  1296   718   799   709   810 0.87 -
ICM0007MP0313_1000471|15  -            910 NOG.COG0758.clustalo_raw -           1398  5.5e-180  600.7  31.9   4   4     0.013        11    3.2  11.5   528   590   843   905   832   909 0.60 -
ICM0007MP0313_1000075|23  -            899 NOG.COG0758.clustalo_raw -           1398  6.7e-165  550.7  34.0   1   4   9.3e-12     8e-09   33.5   0.1   621   657     4    40     1    48 0.92 -
ICM0007MP0313_1000075|23  -            899 NOG.COG0758.clustalo_raw -           1398  6.7e-165  550.7  34.0   2   4  7.2e-155  6.2e-152  507.7   7.4   657  1241    78   632    45   700 0.90 -
ICM0007MP0313_1000075|23  -            899 NOG.COG0758.clustalo_raw -           1398  6.7e-165  550.7  34.0   3   4   7.5e-08   6.5e-05   20.5   0.9  1215  1297   717   799   710   806 0.87 -
ICM0007MP0313_1000075|23  -            899 NOG.COG0758.clustalo_raw -           1398  6.7e-165  550.7  34.0   4   4      0.32   2.8e+02   -1.4   7.0   542   596   845   896   824   898 0.53 -
ICM0007MP0313_1000143|15  -            767 NOG.COG0758.clustalo_raw -           1398  4.4e-146  488.3   5.3   1   1  1.1e-148  9.6e-146  487.2   5.3   621  1230     4   599     1   604 0.93 -
